"Date/Time","PointId Name","Point Name","Value","Units",
"2022-02-10 00:00:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 00:05:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 00:10:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 00:15:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 00:20:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 00:25:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 00:30:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 00:35:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 00:40:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 00:45:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 00:50:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 00:55:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 01:00:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 01:05:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 01:10:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 01:15:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 01:20:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 01:25:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 01:30:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 01:35:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 01:40:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 01:45:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 01:50:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 01:55:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 02:00:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 02:05:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 02:10:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 02:15:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 02:20:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 02:25:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 02:30:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 02:35:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 02:40:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 02:45:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 02:50:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 02:55:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 03:00:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 03:05:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 03:10:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 03:15:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 03:20:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 03:25:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 03:30:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 03:35:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 03:40:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 03:45:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 03:50:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 03:55:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 04:00:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 04:05:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 04:10:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 04:15:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 04:20:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 04:25:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 04:30:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 04:35:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 04:40:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 04:45:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 04:50:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 04:55:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 05:00:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 05:05:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 05:10:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 05:15:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 05:20:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 05:25:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 05:30:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 05:35:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 05:40:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 05:45:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 05:50:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 05:55:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 06:00:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 06:05:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 06:10:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 06:15:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 06:20:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 06:25:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 06:30:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 06:35:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-10 06:40:00","1129147_11_0_0","Load Power (p83106)","52.0","kW",
"2022-02-10 06:45:00","1129147_11_0_0","Load Power (p83106)","82.0","kW",
"2022-02-10 06:50:00","1129147_11_0_0","Load Power (p83106)","136.0","kW",
"2022-02-10 06:55:00","1129147_11_0_0","Load Power (p83106)","163.0","kW",
"2022-02-10 07:00:00","1129147_11_0_0","Load Power (p83106)","184.0","kW",
"2022-02-10 07:05:00","1129147_11_0_0","Load Power (p83106)","227.0","kW",
"2022-02-10 07:10:00","1129147_11_0_0","Load Power (p83106)","251.0","kW",
"2022-02-10 07:15:00","1129147_11_0_0","Load Power (p83106)","272.0","kW",
"2022-02-10 07:20:00","1129147_11_0_0","Load Power (p83106)","286.0","kW",
"2022-02-10 07:25:00","1129147_11_0_0","Load Power (p83106)","315.0","kW",
"2022-02-10 07:30:00","1129147_11_0_0","Load Power (p83106)","329.0","kW",
"2022-02-10 07:35:00","1129147_11_0_0","Load Power (p83106)","363.0","kW",
"2022-02-10 07:40:00","1129147_11_0_0","Load Power (p83106)","390.0","kW",
"2022-02-10 07:45:00","1129147_11_0_0","Load Power (p83106)","461.0","kW",
"2022-02-10 07:50:00","1129147_11_0_0","Load Power (p83106)","543.0","kW",
"2022-02-10 07:55:00","1129147_11_0_0","Load Power (p83106)","659.0","kW",
"2022-02-10 08:00:00","1129147_11_0_0","Load Power (p83106)","785.0","kW",
"2022-02-10 08:05:00","1129147_11_0_0","Load Power (p83106)","901.0","kW",
"2022-02-10 08:10:00","1129147_11_0_0","Load Power (p83106)","1026.0","kW",
"2022-02-10 08:15:00","1129147_11_0_0","Load Power (p83106)","1159.0","kW",
"2022-02-10 08:20:00","1129147_11_0_0","Load Power (p83106)","1258.0","kW",
"2022-02-10 08:25:00","1129147_11_0_0","Load Power (p83106)","1362.0","kW",
"2022-02-10 08:30:00","1129147_11_0_0","Load Power (p83106)","1578.0","kW",
"2022-02-10 08:35:00","1129147_11_0_0","Load Power (p83106)","2305.0","kW",
"2022-02-10 08:40:00","1129147_11_0_0","Load Power (p83106)","2484.0","kW",
"2022-02-10 08:45:00","1129147_11_0_0","Load Power (p83106)","2819.0","kW",
"2022-02-10 08:50:00","1129147_11_0_0","Load Power (p83106)","2977.0","kW",
"2022-02-10 08:55:00","1129147_11_0_0","Load Power (p83106)","3310.0","kW",
"2022-02-10 09:00:00","1129147_11_0_0","Load Power (p83106)","3471.0","kW",
"2022-02-10 09:05:00","1129147_11_0_0","Load Power (p83106)","3789.0","kW",
"2022-02-10 09:10:00","1129147_11_0_0","Load Power (p83106)","3942.0","kW",
"2022-02-10 09:15:00","1129147_11_0_0","Load Power (p83106)","4083.0","kW",
"2022-02-10 09:20:00","1129147_11_0_0","Load Power (p83106)","4356.0","kW",
"2022-02-10 09:25:00","1129147_11_0_0","Load Power (p83106)","4488.0","kW",
"2022-02-10 09:30:00","1129147_11_0_0","Load Power (p83106)","4617.0","kW",
"2022-02-10 09:35:00","1129147_11_0_0","Load Power (p83106)","4748.0","kW",
"2022-02-10 09:40:00","1129147_11_0_0","Load Power (p83106)","5004.0","kW",
"2022-02-10 09:45:00","1129147_11_0_0","Load Power (p83106)","5127.0","kW",
"2022-02-10 09:50:00","1129147_11_0_0","Load Power (p83106)","5370.0","kW",
"2022-02-10 09:55:00","1129147_11_0_0","Load Power (p83106)","5470.0","kW",
"2022-02-10 10:00:00","1129147_11_0_0","Load Power (p83106)","5698.0","kW",
"2022-02-10 10:05:00","1129147_11_0_0","Load Power (p83106)","5808.0","kW",
"2022-02-10 10:10:00","1129147_11_0_0","Load Power (p83106)","5914.0","kW",
"2022-02-10 10:15:00","1129147_11_0_0","Load Power (p83106)","6027.0","kW",
"2022-02-10 10:20:00","1129147_11_0_0","Load Power (p83106)","6241.0","kW",
"2022-02-10 10:25:00","1129147_11_0_0","Load Power (p83106)","6357.0","kW",
"2022-02-10 10:30:00","1129147_11_0_0","Load Power (p83106)","6442.0","kW",
"2022-02-10 10:35:00","1129147_11_0_0","Load Power (p83106)","6602.0","kW",
"2022-02-10 10:40:00","1129147_11_0_0","Load Power (p83106)","6692.0","kW",
"2022-02-10 10:45:00","1129147_11_0_0","Load Power (p83106)","6870.0","kW",
"2022-02-10 10:50:00","1129147_11_0_0","Load Power (p83106)","6944.0","kW",
"2022-02-10 10:55:00","1129147_11_0_0","Load Power (p83106)","7001.0","kW",
"2022-02-10 11:00:00","1129147_11_0_0","Load Power (p83106)","7177.0","kW",
"2022-02-10 11:05:00","1129147_11_0_0","Load Power (p83106)","7256.0","kW",
"2022-02-10 11:10:00","1129147_11_0_0","Load Power (p83106)","7368.0","kW",
"2022-02-10 11:15:00","1129147_11_0_0","Load Power (p83106)","7442.0","kW",
"2022-02-10 11:20:00","1129147_11_0_0","Load Power (p83106)","7530.0","kW",
"2022-02-10 11:25:00","1129147_11_0_0","Load Power (p83106)","7656.0","kW",
"2022-02-10 11:30:00","1129147_11_0_0","Load Power (p83106)","7755.0","kW",
"2022-02-10 11:35:00","1129147_11_0_0","Load Power (p83106)","7830.0","kW",
"2022-02-10 11:40:00","1129147_11_0_0","Load Power (p83106)","7905.0","kW",
"2022-02-10 11:45:00","1129147_11_0_0","Load Power (p83106)","7938.0","kW",
"2022-02-10 11:50:00","1129147_11_0_0","Load Power (p83106)","7973.0","kW",
"2022-02-10 11:55:00","1129147_11_0_0","Load Power (p83106)","8088.0","kW",
"2022-02-10 12:00:00","1129147_11_0_0","Load Power (p83106)","8156.0","kW",
"2022-02-10 12:05:00","1129147_11_0_0","Load Power (p83106)","8205.0","kW",
"2022-02-10 12:10:00","1129147_11_0_0","Load Power (p83106)","8240.0","kW",
"2022-02-10 12:15:00","1129147_11_0_0","Load Power (p83106)","8301.0","kW",
"2022-02-10 12:20:00","1129147_11_0_0","Load Power (p83106)","8349.0","kW",
"2022-02-10 12:25:00","1129147_11_0_0","Load Power (p83106)","8385.0","kW",
"2022-02-10 12:30:00","1129147_11_0_0","Load Power (p83106)","8412.0","kW",
"2022-02-10 12:35:00","1129147_11_0_0","Load Power (p83106)","8446.0","kW",
