"Date/Time","PointId Name","Point Name","Value","Units",
"2022-02-13 00:00:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 00:05:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 00:10:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 00:15:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 00:20:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 00:25:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 00:30:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 00:35:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 00:40:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 00:45:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 00:50:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 00:55:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 01:00:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 01:05:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 01:10:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 01:15:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 01:20:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 01:25:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 01:30:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 01:35:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 01:40:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 01:45:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 01:50:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 01:55:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 02:00:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 02:05:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 02:10:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 02:15:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 02:20:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 02:25:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 02:30:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 02:35:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
"2022-02-13 02:40:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.957","%",
