"Date/Time","PointId Name","Point Name","Value","Units",
"2022-02-16 00:00:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.326","%",
"2022-02-16 00:05:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.305","%",
"2022-02-16 00:10:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.305","%",
"2022-02-16 00:15:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.294","%",
"2022-02-16 00:20:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.284","%",
"2022-02-16 00:25:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.273","%",
"2022-02-16 00:30:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.273","%",
"2022-02-16 00:35:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.263","%",
"2022-02-16 00:40:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.252","%",
"2022-02-16 00:45:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.24200001","%",
"2022-02-16 00:50:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.231","%",
"2022-02-16 00:55:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.231","%",
"2022-02-16 01:00:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.22100002","%",
"2022-02-16 01:05:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.21000001","%",
"2022-02-16 01:10:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.2","%",
"2022-02-16 01:15:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.2","%",
"2022-02-16 01:20:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.18900001","%",
"2022-02-16 01:25:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.16800001","%",
"2022-02-16 01:30:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.16800001","%",
"2022-02-16 01:35:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.157","%",
"2022-02-16 01:40:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.147","%",
"2022-02-16 01:45:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.136","%",
"2022-02-16 01:50:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.136","%",
"2022-02-16 01:55:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.126","%",
"2022-02-16 02:00:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.115","%",
"2022-02-16 02:05:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.115","%",
"2022-02-16 02:10:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.105000004","%",
"2022-02-16 02:15:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.094000004","%",
"2022-02-16 02:20:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.094000004","%",
"2022-02-16 02:25:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.07300001","%",
"2022-02-16 02:30:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.07300001","%",
"2022-02-16 02:35:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.063","%",
"2022-02-16 02:40:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.052","%",
"2022-02-16 02:45:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.042000003","%",
"2022-02-16 02:50:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.031000001","%",
"2022-02-16 02:55:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.031000001","%",
"2022-02-16 03:00:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.021000002","%",
"2022-02-16 03:05:00","1129147_14_1_1","Battery Level (SOC) (p13141)","0.010000001","%",
