"Date/Time","PointId Name","Point Name","Value","Units",
"2022-02-08 00:00:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 00:05:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 00:10:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 00:15:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 00:20:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 00:25:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 00:30:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 00:35:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 00:40:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 00:45:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 00:50:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 00:55:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 01:00:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 01:05:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 01:10:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 01:15:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 01:20:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 01:25:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 01:30:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 01:35:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 01:40:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 01:45:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 01:50:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 01:55:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 02:00:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 02:05:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 02:10:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 02:15:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 02:20:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 02:25:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 02:30:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 02:35:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 02:40:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 02:45:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 02:50:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 02:55:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 03:00:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 03:05:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 03:10:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 03:15:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 03:20:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 03:25:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 03:30:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 03:35:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
"2022-02-08 03:40:00","1129147_11_0_0","Load Power (p83106)","0.0","kW",
