"Date/Time","PointId Name","Point Name","Value","Units",
"2022-02-22 00:00:00","1129147_11_0_0","Load Power (p83106)","722.0","kW",
"2022-02-22 00:05:00","1129147_11_0_0","Load Power (p83106)","736.0","kW",
"2022-02-22 00:10:00","1129147_11_0_0","Load Power (p83106)","736.0","kW",
"2022-02-22 00:15:00","1129147_11_0_0","Load Power (p83106)","716.0","kW",
"2022-02-22 00:20:00","1129147_11_0_0","Load Power (p83106)","719.0","kW",
"2022-02-22 00:25:00","1129147_11_0_0","Load Power (p83106)","726.0","kW",
"2022-02-22 00:30:00","1129147_11_0_0","Load Power (p83106)","582.0","kW",
"2022-02-22 00:35:00","1129147_11_0_0","Load Power (p83106)","574.0","kW",
"2022-02-22 00:40:00","1129147_11_0_0","Load Power (p83106)","726.0","kW",
"2022-02-22 00:45:00","1129147_11_0_0","Load Power (p83106)","717.0","kW",
"2022-02-22 00:50:00","1129147_11_0_0","Load Power (p83106)","721.0","kW",
"2022-02-22 00:55:00","1129147_11_0_0","Load Power (p83106)","711.0","kW",
"2022-02-22 01:00:00","1129147_11_0_0","Load Power (p83106)","709.0","kW",
"2022-02-22 01:05:00","1129147_11_0_0","Load Power (p83106)","698.0","kW",
"2022-02-22 01:10:00","1129147_11_0_0","Load Power (p83106)","724.0","kW",
"2022-02-22 01:15:00","1129147_11_0_0","Load Power (p83106)","692.0","kW",
"2022-02-22 01:20:00","1129147_11_0_0","Load Power (p83106)","692.0","kW",
"2022-02-22 01:25:00","1129147_11_0_0","Load Power (p83106)","687.0","kW",
"2022-02-22 01:30:00","1129147_11_0_0","Load Power (p83106)","690.0","kW",
"2022-02-22 01:35:00","1129147_11_0_0","Load Power (p83106)","686.0","kW",
"2022-02-22 01:40:00","1129147_11_0_0","Load Power (p83106)","680.0","kW",
"2022-02-22 01:45:00","1129147_11_0_0","Load Power (p83106)","679.0","kW",
"2022-02-22 01:50:00","1129147_11_0_0","Load Power (p83106)","540.0","kW",
"2022-02-22 01:55:00","1129147_11_0_0","Load Power (p83106)","538.0","kW",
"2022-02-22 02:00:00","1129147_11_0_0","Load Power (p83106)","538.0","kW",
"2022-02-22 02:05:00","1129147_11_0_0","Load Power (p83106)","543.0","kW",
"2022-02-22 02:10:00","1129147_11_0_0","Load Power (p83106)","533.0","kW",
"2022-02-22 02:15:00","1129147_11_0_0","Load Power (p83106)","554.0","kW",
"2022-02-22 02:20:00","1129147_11_0_0","Load Power (p83106)","545.0","kW",
"2022-02-22 02:25:00","1129147_11_0_0","Load Power (p83106)","721.0","kW",
"2022-02-22 02:30:00","1129147_11_0_0","Load Power (p83106)","709.0","kW",
"2022-02-22 02:35:00","1129147_11_0_0","Load Power (p83106)","700.0","kW",
"2022-02-22 02:40:00","1129147_11_0_0","Load Power (p83106)","712.0","kW",
"2022-02-22 02:45:00","1129147_11_0_0","Load Power (p83106)","683.0","kW",
"2022-02-22 02:50:00","1129147_11_0_0","Load Power (p83106)","678.0","kW",
"2022-02-22 02:55:00","1129147_11_0_0","Load Power (p83106)","686.0","kW",
"2022-02-22 03:00:00","1129147_11_0_0","Load Power (p83106)","680.0","kW",
"2022-02-22 03:05:00","1129147_11_0_0","Load Power (p83106)","693.0","kW",
"2022-02-22 03:10:00","1129147_11_0_0","Load Power (p83106)","703.0","kW",
"2022-02-22 03:15:00","1129147_11_0_0","Load Power (p83106)","549.0","kW",
"2022-02-22 03:20:00","1129147_11_0_0","Load Power (p83106)","549.0","kW",
"2022-02-22 03:25:00","1129147_11_0_0","Load Power (p83106)","546.0","kW",
