"Key","Date","Value"
"p83022","2022/01/28 04:35:00",--
"p83022","2022/01/28 04:40:00",--
"p83022","2022/01/28 04:45:00",--
"p83022","2022/01/28 04:50:00",--
"p83022","2022/01/28 04:55:00",--
"p83022","2022/01/28 05:00:00",--
"p83022","2022/01/28 05:05:00",--
"p83022","2022/01/28 05:10:00",--
"p83022","2022/01/28 05:15:00",--
"p83022","2022/01/28 05:20:00",--
"p83022","2022/01/28 05:25:00",--
"p83022","2022/01/28 05:30:00",--
"p83022","2022/01/28 05:35:00",--
"p83022","2022/01/28 05:40:00",--
"p83022","2022/01/28 05:45:00",--
"p83022","2022/01/28 05:50:00",--
"p83022","2022/01/28 05:55:00",--
"p83022","2022/01/28 06:00:00",--
"p83022","2022/01/28 06:05:00",--
"p83022","2022/01/28 06:10:00",--
"p83022","2022/01/28 06:15:00",--
"p83022","2022/01/28 06:20:00",--
"p83022","2022/01/28 06:25:00",--
"p83022","2022/01/28 06:30:00",--
"p83022","2022/01/28 06:35:00",--
"p83022","2022/01/28 06:40:00",--
"p83022","2022/01/28 06:45:00",--
"p83022","2022/01/28 06:50:00",--
"p83022","2022/01/28 06:55:00",--
"p83022","2022/01/28 07:00:00",--
"p83022","2022/01/28 07:05:00",--
"p83022","2022/01/28 07:10:00",--
"p83022","2022/01/28 07:15:00",--
"p83022","2022/01/28 07:20:00",--
"p83022","2022/01/28 07:25:00",--
"p83022","2022/01/28 07:30:00",--
"p83022","2022/01/28 07:35:00",--
"p83022","2022/01/28 07:40:00",--
"p83022","2022/01/28 07:45:00",--
"p83022","2022/01/28 07:50:00",--
"p83022","2022/01/28 07:55:00",--
"p83022","2022/01/28 08:00:00",--
"p83022","2022/01/28 08:05:00",--
"p83022","2022/01/28 08:10:00",--
"p83022","2022/01/28 08:15:00",--
"p83022","2022/01/28 08:20:00",--
"p83022","2022/01/28 08:25:00",--
"p83022","2022/01/28 08:30:00",--
"p83022","2022/01/28 08:35:00",--
"p83022","2022/01/28 08:40:00",--
"p83022","2022/01/28 08:45:00",--
"p83022","2022/01/28 08:50:00",--
"p83022","2022/01/28 08:55:00",--
"p83022","2022/01/28 09:00:00",--
"p83022","2022/01/28 09:05:00",--
"p83022","2022/01/28 09:10:00",--
"p83022","2022/01/28 09:15:00",--
"p83022","2022/01/28 09:20:00",--
"p83022","2022/01/28 09:25:00",--
"p83022","2022/01/28 09:30:00",--
"p83022","2022/01/28 09:35:00",--
"p83022","2022/01/28 09:40:00",--
"p83022","2022/01/28 09:45:00",--
"p83022","2022/01/28 09:50:00",--
"p83022","2022/01/28 09:55:00",--
"p83022","2022/01/28 10:00:00",--
"p83022","2022/01/28 10:05:00",--
"p83022","2022/01/28 10:10:00",--
"p83022","2022/01/28 10:15:00",--
"p83022","2022/01/28 10:20:00",--
"p83022","2022/01/28 10:25:00",--
"p83022","2022/01/28 10:30:00",--
"p83022","2022/01/28 10:35:00",--
"p83022","2022/01/28 10:40:00",--
"p83022","2022/01/28 10:45:00",--
"p83022","2022/01/28 10:50:00",--
"p83022","2022/01/28 10:55:00",--
"p83022","2022/01/28 11:00:00",--
"p83022","2022/01/28 11:05:00",--
"p83022","2022/01/28 11:10:00",--
"p83022","2022/01/28 11:15:00",--
"p83022","2022/01/28 11:20:00",--
"p83022","2022/01/28 11:25:00",--
"p83022","2022/01/28 11:30:00",--
"p83022","2022/01/28 11:35:00",--
"p83022","2022/01/28 11:40:00",--
"p83022","2022/01/28 11:45:00",--
"p83022","2022/01/28 11:50:00",--
"p83022","2022/01/28 11:55:00",--
"p83022","2022/01/28 12:00:00",--
"p83022","2022/01/28 12:05:00",--
"p83022","2022/01/28 12:10:00",--
"p83022","2022/01/28 12:15:00",--
"p83022","2022/01/28 12:20:00",--
"p83022","2022/01/28 12:25:00",--
"p83022","2022/01/28 12:30:00",--
"p83022","2022/01/28 12:35:00",--
"p83022","2022/01/28 12:40:00",0.0
"p83022","2022/01/28 12:45:00",--
"p83022","2022/01/28 12:50:00",--
"p83022","2022/01/28 12:55:00",--
"p83022","2022/01/28 13:00:00",--
"p83022","2022/01/28 13:05:00",--
"p83022","2022/01/28 13:10:00",--
"p83022","2022/01/28 13:15:00",--
"p83022","2022/01/28 13:20:00",--
"p83022","2022/01/28 13:25:00",--
"p83022","2022/01/28 13:30:00",--
"p83022","2022/01/28 13:35:00",--
"p83022","2022/01/28 13:40:00",--
"p83022","2022/01/28 13:45:00",0.0
"p83022","2022/01/28 13:50:00",--
"p83022","2022/01/28 13:55:00",--
"p83022","2022/01/28 14:00:00",--
"p83022","2022/01/28 14:05:00",--
"p83022","2022/01/28 14:10:00",2800.0
"p83022","2022/01/28 14:15:00",3400.0
"p83022","2022/01/28 14:20:00",3400.0
"p83022","2022/01/28 14:25:00",3400.0
"p83022","2022/01/28 14:30:00",3400.0
"p83022","2022/01/28 14:35:00",3400.0
"p83022","2022/01/28 14:40:00",3400.0
"p83022","2022/01/28 14:45:00",3400.0
"p83022","2022/01/28 14:50:00",3400.0
"p83022","2022/01/28 14:55:00",3400.0
"p83022","2022/01/28 15:00:00",3400.0
"p83022","2022/01/28 15:05:00",3400.0
"p83022","2022/01/28 15:10:00",3400.0
"p83022","2022/01/28 15:15:00",3400.0
"p83022","2022/01/28 15:20:00",4000.0
"p83022","2022/01/28 15:25:00",4600.0
"p83022","2022/01/28 15:30:00",5300.0
"p83022","2022/01/28 15:35:00",5900.0
"p83022","2022/01/28 15:40:00",6400.0
"p83022","2022/01/28 15:45:00",7000.0
"p83022","2022/01/28 15:50:00",7500.0
"p83022","2022/01/28 15:55:00",8000.0
"p83022","2022/01/28 16:00:00",8500.0
"p83022","2022/01/28 16:05:00",9000.0
"p83022","2022/01/28 16:10:00",9000.0
"p83022","2022/01/28 16:15:00",9700.0
"p83022","2022/01/28 16:20:00",10000.0
"p83022","2022/01/28 16:25:00",10800.0
"p83022","2022/01/28 16:30:00",10800.0
"p83022","2022/01/28 16:35:00",10800.0
"p83022","2022/01/28 16:40:00",10800.0
"p83022","2022/01/28 16:45:00",10800.0
"p83022","2022/01/28 16:50:00",12200.0
"p83022","2022/01/28 16:55:00",12400.0
"p83022","2022/01/28 17:00:00",12500.0
"p83022","2022/01/28 17:05:00",12700.0
"p83022","2022/01/28 17:10:00",12800.0
"p83022","2022/01/28 17:15:00",12900.0
"p83022","2022/01/28 17:20:00",12900.0
"p83022","2022/01/28 17:25:00",12900.0
"p83022","2022/01/28 17:30:00",13000.0
"p83022","2022/01/28 17:35:00",13000.0
"p83022","2022/01/28 17:40:00",13000.0
"p83022","2022/01/28 17:45:00",13100.0
"p83022","2022/01/28 17:50:00",13100.0
"p83022","2022/01/28 17:55:00",13100.0
"p83022","2022/01/28 18:00:00",13100.0
"p83022","2022/01/28 18:05:00",13200.0
"p83022","2022/01/28 18:10:00",13200.0
"p83022","2022/01/28 18:15:00",13200.0
"p83022","2022/01/28 18:20:00",13200.0
"p83022","2022/01/28 18:25:00",13200.0
"p83022","2022/01/28 18:30:00",13200.0
"p83022","2022/01/28 18:35:00",13200.0
"p83022","2022/01/28 18:40:00",13200.0
"p83022","2022/01/28 18:45:00",13200.0
"p83022","2022/01/28 18:50:00",13200.0
"p83022","2022/01/28 18:55:00",13200.0
"p83022","2022/01/28 19:00:00",13300.0
"p83022","2022/01/28 19:05:00",13300.0
"p83022","2022/01/28 19:10:00",13300.0
"p83022","2022/01/28 19:15:00",13300.0
"p83022","2022/01/28 19:20:00",13300.0
"p83022","2022/01/28 19:25:00",13400.0
"p83022","2022/01/28 19:30:00",13400.0
"p83022","2022/01/28 19:35:00",13400.0
"p83022","2022/01/28 19:40:00",13400.0
"p83022","2022/01/28 19:45:00",13400.0
"p83022","2022/01/28 19:50:00",13400.0
"p83022","2022/01/28 19:55:00",13400.0
"p83022","2022/01/28 20:00:00",13400.0
"p83022","2022/01/28 20:05:00",13400.0
"p83022","2022/01/28 20:10:00",13400.0
"p83022","2022/01/28 20:15:00",13400.0
"p83022","2022/01/28 20:20:00",13400.0
"p83022","2022/01/28 20:25:00",13400.0
"p83022","2022/01/28 20:30:00",13400.0
"p83022","2022/01/28 20:35:00",13400.0
"p83022","2022/01/28 20:40:00",13400.0
"p83022","2022/01/28 20:45:00",13400.0
"p83022","2022/01/28 20:50:00",13400.0
"p83022","2022/01/28 20:55:00",13400.0
"p83022","2022/01/28 21:00:00",13400.0
"p83022","2022/01/28 21:05:00",13400.0
"p83022","2022/01/28 21:10:00",13400.0
"p83022","2022/01/28 21:15:00",13400.0
"p83022","2022/01/28 21:20:00",13400.0
"p83022","2022/01/28 21:25:00",13400.0
"p83022","2022/01/28 21:30:00",13400.0
"p83022","2022/01/28 21:35:00",13400.0
"p83022","2022/01/28 21:40:00",13400.0
"p83022","2022/01/28 21:45:00",13400.0
"p83022","2022/01/28 21:50:00",13400.0
"p83022","2022/01/28 21:55:00",13400.0
"p83022","2022/01/28 22:00:00",13400.0
"p83022","2022/01/28 22:05:00",13400.0
"p83022","2022/01/28 22:10:00",13400.0
"p83022","2022/01/28 22:15:00",13400.0
"p83022","2022/01/28 22:20:00",13400.0
"p83022","2022/01/28 22:25:00",13400.0
"p83022","2022/01/28 22:30:00",13400.0
"p83022","2022/01/28 22:35:00",13400.0
"p83022","2022/01/28 22:40:00",13400.0
"p83022","2022/01/28 22:45:00",13400.0
"p83022","2022/01/28 22:50:00",13400.0
"p83022","2022/01/28 22:55:00",13400.0
"p83022","2022/01/28 23:00:00",13400.0
"p83022","2022/01/28 23:05:00",13400.0
"p83022","2022/01/28 23:10:00",13400.0
"p83022","2022/01/28 23:15:00",13400.0
"p83022","2022/01/28 23:20:00",13400.0
"p83022","2022/01/28 23:25:00",13400.0
"p83022","2022/01/28 23:30:00",13400.0
"p83022","2022/01/28 23:35:00",13400.0
"p83022","2022/01/28 23:40:00",13400.0
"p83022","2022/01/28 23:45:00",13400.0
"p83022","2022/01/28 23:50:00",13400.0
"p83022","2022/01/28 23:55:00",13400.0
"p83033","2022/01/28 00:00:00",--
"p83033","2022/01/28 00:05:00",--
"p83033","2022/01/28 00:10:00",--
"p83033","2022/01/28 00:15:00",--
"p83033","2022/01/28 00:20:00",--
"p83033","2022/01/28 00:25:00",--
"p83033","2022/01/28 00:30:00",--
"p83033","2022/01/28 00:35:00",--
"p83033","2022/01/28 00:40:00",--
"p83033","2022/01/28 00:45:00",--
"p83033","2022/01/28 00:50:00",--
"p83033","2022/01/28 00:55:00",--
"p83033","2022/01/28 01:00:00",--
"p83033","2022/01/28 01:05:00",--
"p83033","2022/01/28 01:10:00",--
"p83033","2022/01/28 01:15:00",--
"p83033","2022/01/28 01:20:00",--
"p83033","2022/01/28 01:25:00",--
"p83033","2022/01/28 01:30:00",--
"p83033","2022/01/28 01:35:00",--
"p83033","2022/01/28 01:40:00",--
"p83033","2022/01/28 01:45:00",--
"p83033","2022/01/28 01:50:00",--
"p83033","2022/01/28 01:55:00",--
"p83033","2022/01/28 02:00:00",--
"p83033","2022/01/28 02:05:00",--
"p83033","2022/01/28 02:10:00",--
"p83033","2022/01/28 02:15:00",--
"p83033","2022/01/28 02:20:00",--
"p83033","2022/01/28 02:25:00",--
"p83033","2022/01/28 02:30:00",--
"p83033","2022/01/28 02:35:00",--
"p83033","2022/01/28 02:40:00",--
"p83033","2022/01/28 02:45:00",--
"p83033","2022/01/28 02:50:00",--
"p83033","2022/01/28 02:55:00",--
"p83033","2022/01/28 03:00:00",--
"p83033","2022/01/28 03:05:00",--
"p83033","2022/01/28 03:10:00",--
"p83033","2022/01/28 03:15:00",--
"p83033","2022/01/28 03:20:00",--
"p83033","2022/01/28 03:25:00",--
"p83033","2022/01/28 03:30:00",--
"p83033","2022/01/28 03:35:00",--
"p83033","2022/01/28 03:40:00",--
"p83033","2022/01/28 03:45:00",--
"p83033","2022/01/28 03:50:00",--
"p83033","2022/01/28 03:55:00",--
"p83033","2022/01/28 04:00:00",--
"p83033","2022/01/28 04:05:00",--
"p83033","2022/01/28 04:10:00",--
"p83033","2022/01/28 04:15:00",--
"p83033","2022/01/28 04:20:00",--
"p83033","2022/01/28 04:25:00",--
"p83033","2022/01/28 04:30:00",--
"p83033","2022/01/28 04:35:00",--
"p83033","2022/01/28 04:40:00",--
"p83033","2022/01/28 04:45:00",--
"p83033","2022/01/28 04:50:00",--
"p83033","2022/01/28 04:55:00",--
"p83033","2022/01/28 05:00:00",--
"p83033","2022/01/28 05:05:00",--
"p83033","2022/01/28 05:10:00",--
"p83033","2022/01/28 05:15:00",--
"p83033","2022/01/28 05:20:00",--
"p83033","2022/01/28 05:25:00",--
"p83033","2022/01/28 05:30:00",--
"p83033","2022/01/28 05:35:00",--
"p83033","2022/01/28 05:40:00",--
"p83033","2022/01/28 05:45:00",--
"p83033","2022/01/28 05:50:00",--
"p83033","2022/01/28 05:55:00",--
"p83033","2022/01/28 06:00:00",--
"p83033","2022/01/28 06:05:00",--
"p83033","2022/01/28 06:10:00",--
"p83033","2022/01/28 06:15:00",--
"p83033","2022/01/28 06:20:00",--
"p83033","2022/01/28 06:25:00",--
"p83033","2022/01/28 06:30:00",--
"p83033","2022/01/28 06:35:00",--
"p83033","2022/01/28 06:40:00",--
"p83033","2022/01/28 06:45:00",--
"p83033","2022/01/28 06:50:00",--
"p83033","2022/01/28 06:55:00",--
"p83033","2022/01/28 07:00:00",--
"p83033","2022/01/28 07:05:00",--
"p83033","2022/01/28 07:10:00",--
"p83033","2022/01/28 07:15:00",--
"p83033","2022/01/28 07:20:00",--
"p83033","2022/01/28 07:25:00",--
"p83033","2022/01/28 07:30:00",--
"p83033","2022/01/28 07:35:00",--
"p83033","2022/01/28 07:40:00",--
"p83033","2022/01/28 07:45:00",--
"p83033","2022/01/28 07:50:00",--
"p83033","2022/01/28 07:55:00",--
"p83033","2022/01/28 08:00:00",--
"p83033","2022/01/28 08:05:00",--
"p83033","2022/01/28 08:10:00",--
"p83033","2022/01/28 08:15:00",--
"p83033","2022/01/28 08:20:00",--
"p83033","2022/01/28 08:25:00",--
"p83033","2022/01/28 08:30:00",--
"p83033","2022/01/28 08:35:00",--
"p83033","2022/01/28 08:40:00",--
"p83033","2022/01/28 08:45:00",--
"p83033","2022/01/28 08:50:00",--
"p83033","2022/01/28 08:55:00",--
"p83033","2022/01/28 09:00:00",--
"p83033","2022/01/28 09:05:00",--
"p83033","2022/01/28 09:10:00",--
"p83033","2022/01/28 09:15:00",--
"p83033","2022/01/28 09:20:00",--
"p83033","2022/01/28 09:25:00",--
"p83033","2022/01/28 09:30:00",--
"p83033","2022/01/28 09:35:00",--
"p83033","2022/01/28 09:40:00",--
"p83033","2022/01/28 09:45:00",--
"p83033","2022/01/28 09:50:00",--
"p83033","2022/01/28 09:55:00",--
"p83033","2022/01/28 10:00:00",--
"p83033","2022/01/28 10:05:00",--
"p83033","2022/01/28 10:10:00",--
"p83033","2022/01/28 10:15:00",--
"p83033","2022/01/28 10:20:00",--
"p83033","2022/01/28 10:25:00",--
"p83033","2022/01/28 10:30:00",--
"p83033","2022/01/28 10:35:00",--
"p83033","2022/01/28 10:40:00",--
"p83033","2022/01/28 10:45:00",--
"p83033","2022/01/28 10:50:00",--
"p83033","2022/01/28 10:55:00",--
"p83033","2022/01/28 11:00:00",--
"p83033","2022/01/28 11:05:00",--
"p83033","2022/01/28 11:10:00",--
"p83033","2022/01/28 11:15:00",--
"p83033","2022/01/28 11:20:00",--
"p83033","2022/01/28 11:25:00",--
"p83033","2022/01/28 11:30:00",--
"p83033","2022/01/28 11:35:00",--
"p83033","2022/01/28 11:40:00",--
"p83033","2022/01/28 11:45:00",--
"p83033","2022/01/28 11:50:00",--
"p83033","2022/01/28 11:55:00",--
"p83033","2022/01/28 12:00:00",--
"p83033","2022/01/28 12:05:00",--
"p83033","2022/01/28 12:10:00",--
"p83033","2022/01/28 12:15:00",--
"p83033","2022/01/28 12:20:00",--
"p83033","2022/01/28 12:25:00",--
"p83033","2022/01/28 12:30:00",--
"p83033","2022/01/28 12:35:00",--
"p83033","2022/01/28 12:40:00",0.0
"p83033","2022/01/28 12:45:00",--
"p83033","2022/01/28 12:50:00",--
"p83033","2022/01/28 12:55:00",--
"p83033","2022/01/28 13:00:00",--
"p83033","2022/01/28 13:05:00",--
"p83033","2022/01/28 13:10:00",--
"p83033","2022/01/28 13:15:00",--
"p83033","2022/01/28 13:20:00",--
"p83033","2022/01/28 13:25:00",--
"p83033","2022/01/28 13:30:00",--
"p83033","2022/01/28 13:35:00",--
"p83033","2022/01/28 13:40:00",--
"p83033","2022/01/28 13:45:00",1389.0
"p83033","2022/01/28 13:50:00",--
"p83033","2022/01/28 13:55:00",--
"p83033","2022/01/28 14:00:00",--
"p83033","2022/01/28 14:05:00",--
"p83033","2022/01/28 14:10:00",7704.0
"p83033","2022/01/28 14:15:00",7584.0
"p83033","2022/01/28 14:20:00",--
"p83033","2022/01/28 14:25:00",--
"p83033","2022/01/28 14:30:00",--
"p83033","2022/01/28 14:35:00",--
"p83033","2022/01/28 14:40:00",--
"p83033","2022/01/28 14:45:00",0.0
"p83033","2022/01/28 14:50:00",0.0
"p83033","2022/01/28 14:55:00",0.0
"p83033","2022/01/28 15:00:00",0.0
"p83033","2022/01/28 15:05:00",0.0
"p83033","2022/01/28 15:10:00",0.0
"p83033","2022/01/28 15:15:00",0.0
"p83033","2022/01/28 15:20:00",7457.0
"p83033","2022/01/28 15:25:00",7406.0
"p83033","2022/01/28 15:30:00",7321.0
"p83033","2022/01/28 15:35:00",7038.0
"p83033","2022/01/28 15:40:00",6756.0
"p83033","2022/01/28 15:45:00",6432.0
"p83033","2022/01/28 15:50:00",6210.0
"p83033","2022/01/28 15:55:00",5843.0
"p83033","2022/01/28 16:00:00",5551.0
"p83033","2022/01/28 16:05:00",5829.0
"p83033","2022/01/28 16:10:00",5603
"p83033","2022/01/28 16:15:00",5377.0
"p83033","2022/01/28 16:20:00",5289.0
"p83033","2022/01/28 16:25:00",4842.0
"p83033","2022/01/28 16:30:00",5113.0
"p83033","2022/01/28 16:35:00",5113.0
"p83033","2022/01/28 16:40:00",5113.0
"p83033","2022/01/28 16:45:00",5113.0
"p83033","2022/01/28 16:50:00",2813.0
"p83033","2022/01/28 16:55:00",2688.0
"p83033","2022/01/28 17:00:00",2336.0
"p83033","2022/01/28 17:05:00",1080.0
"p83033","2022/01/28 17:10:00",474.0
"p83033","2022/01/28 17:15:00",438.0
"p83033","2022/01/28 17:20:00",419.0
"p83033","2022/01/28 17:25:00",405.0
"p83033","2022/01/28 17:30:00",391.0
"p83033","2022/01/28 17:35:00",382.0
"p83033","2022/01/28 17:40:00",385.0
"p83033","2022/01/28 17:45:00",353.0
"p83033","2022/01/28 17:50:00",342.0
"p83033","2022/01/28 17:55:00",339.0
"p83033","2022/01/28 18:00:00",334.0
"p83033","2022/01/28 18:05:00",321.0
"p83033","2022/01/28 18:10:00",305.0
"p83033","2022/01/28 18:15:00",298.0
"p83033","2022/01/28 18:20:00",290.0
"p83033","2022/01/28 18:25:00",320.0
"p83033","2022/01/28 18:30:00",320.0
"p83033","2022/01/28 18:35:00",300.0
"p83033","2022/01/28 18:40:00",292.0
"p83033","2022/01/28 18:45:00",279.0
"p83033","2022/01/28 18:50:00",273.0
"p83033","2022/01/28 18:55:00",258.0
"p83033","2022/01/28 19:00:00",253.0
"p83033","2022/01/28 19:05:00",217.0
"p83033","2022/01/28 19:10:00",192.0
"p83033","2022/01/28 19:15:00",178.0
"p83033","2022/01/28 19:20:00",166.0
"p83033","2022/01/28 19:25:00",151.0
"p83033","2022/01/28 19:30:00",104.0
"p83033","2022/01/28 19:35:00",61.0
"p83033","2022/01/28 19:40:00",61.0
"p83033","2022/01/28 19:45:00",42.0
"p83033","2022/01/28 19:50:00",27.0
"p83033","2022/01/28 19:55:00",7.0
"p83033","2022/01/28 20:00:00",0.0
"p83033","2022/01/28 20:05:00",0.0
"p83033","2022/01/28 20:10:00",0.0
"p83033","2022/01/28 20:15:00",0.0
"p83033","2022/01/28 20:20:00",0.0
"p83033","2022/01/28 20:25:00",0.0
"p83033","2022/01/28 20:30:00",0.0
"p83033","2022/01/28 20:35:00",0.0
"p83033","2022/01/28 20:40:00",0.0
"p83033","2022/01/28 20:45:00",0.0
"p83033","2022/01/28 20:50:00",0.0
"p83033","2022/01/28 20:55:00",0.0
"p83033","2022/01/28 21:00:00",0.0
"p83033","2022/01/28 21:05:00",0.0
"p83033","2022/01/28 21:10:00",0.0
"p83033","2022/01/28 21:15:00",0.0
"p83033","2022/01/28 21:20:00",0.0
"p83033","2022/01/28 21:25:00",0.0
"p83033","2022/01/28 21:30:00",0.0
"p83033","2022/01/28 21:35:00",0.0
"p83033","2022/01/28 21:40:00",0.0
"p83033","2022/01/28 21:45:00",0.0
"p83033","2022/01/28 21:50:00",0.0
"p83033","2022/01/28 21:55:00",0.0
"p83033","2022/01/28 22:00:00",0.0
"p83033","2022/01/28 22:05:00",0.0
"p83033","2022/01/28 22:10:00",0.0
"p83033","2022/01/28 22:15:00",0.0
"p83033","2022/01/28 22:20:00",0.0
"p83033","2022/01/28 22:25:00",0.0
"p83033","2022/01/28 22:30:00",0.0
"p83033","2022/01/28 22:35:00",0.0
"p83033","2022/01/28 22:40:00",0.0
"p83033","2022/01/28 22:45:00",0.0
"p83033","2022/01/28 22:50:00",0.0
"p83033","2022/01/28 22:55:00",0.0
"p83033","2022/01/28 23:00:00",0.0
"p83033","2022/01/28 23:05:00",0.0
"p83033","2022/01/28 23:10:00",0.0
"p83033","2022/01/28 23:15:00",0.0
"p83033","2022/01/28 23:20:00",0.0
"p83033","2022/01/28 23:25:00",0.0
"p83033","2022/01/28 23:30:00",0.0
"p83033","2022/01/28 23:35:00",0.0
"p83033","2022/01/28 23:40:00",0.0
"p83033","2022/01/28 23:45:00",0.0
"p83033","2022/01/28 23:50:00",0.0
"p83033","2022/01/28 23:55:00",0.0
